search_key,job_name,company_name,job_location,location,post_time,salary,others,skills
risk analyst,I Analyst Risk,ALLY Energy,"Houston, TX (On-site)","Houston, TX",1 month ago,0,"['On-site', 'Full-time', 'Entry level']","['Analytical Skills', 'Data Manipulation', 'Finance', 'Liquidity', 'Market Risk', 'Microsoft Excel', 'Problem Solving', 'Risk Analysis', 'Risk Management', 'Risk Models']"
risk analyst,Risk Analyst I - Credit Risk,Credit One Bank,"Las Vegas, NV","Las Vegas, NV",Reposted 4 days ago,0,"['Full-time', 'Entry level']","['Python (Programming Language)', 'SAS (Software)', 'Credit Cards', 'Credit Risk Management', 'Credit Scoring', 'Finance', 'Quantitative Finance', 'Risk Analysis', 'SQL', 'Self-confidence']"
risk analyst,Risk Data Analyst,East West Bank,"Pasadena, CA (On-site)","Pasadena, CA",1 week ago,"$67,000/yr - $80,000/yr (from job description)","['$67K/yr - $80K/yr', 'On-site', 'Full-time', 'Mid-Senior level']","['Data Analytics', '2nd Line IT Support', 'Analytics', 'Communication', 'Dashboards', 'Data Reporting', 'Data-driven Decision Making', 'Reporting & Analysis', 'Risk Reporting', 'Written Communication']"
risk analyst,Junior Catastrophe Risk Analyst,Howden Re,"Edina, MN (On-site)","Edina, MN",1 day ago,"$65,000/yr - $70,000/yr","['$65K/yr - $70K/yr', 'On-site', 'Full-time', 'Entry level']","['Analytical Skills', 'Communication', 'Computer Science', 'Critical Thinking', 'Data Analysis', 'Economics', 'Problem Solving', 'Risk Analysis', 'Statistics', 'Visual Basic for Applications (VBA)']"
risk analyst,Market Risk Analyst I - Risk and Finance (Temporary),ENGIE Global Energy Management & Sales,"Woodmere, NY (Hybrid)","Woodmere, NY",6 days ago,$21/hr (from job description),"['$21/hr', 'Hybrid', 'Temporary', 'Entry level']","['Commodity Markets', 'Counterparty Risk', 'Environmental Studies', 'European Market Infrastructure Regulation (EMIR)', 'GARCH', 'Greeks', 'Market Risk', 'Probability Theory', 'Trading Strategies', 'Visual Basic for Applications (VBA)']"
risk analyst,"Analyst, Risk Management","NISA Investment Advisors, LLC","St Louis, MO (On-site)","St Louis, MO",Reposted 1 day ago,0,"['On-site', 'Full-time', 'Entry level']","['Business Impact Analysis', 'Change Impact Analysis', 'Communication', 'Critical Thinking', 'Enterprise Risk', 'Enterprise Risk Management', 'Operational Risk Management', 'Risk Analysis', 'Risk Management', 'Written Communication']"
risk analyst,Wealth Advisory Digital Analyst Internship,Bessemer Trust,"New York, NY (On-site)","New York, NY",Reposted 6 days ago,$24/hr - $26/hr (from job description),"['$24/hr - $26/hr', 'On-site', 'Full-time', 'Internship']","['Data Analytics', 'Analytical Skills', 'Critical Thinking', 'Digital Marketing', 'Email Marketing', 'Interpersonal Skills', 'Marketing Analytics', 'Marketing Automation', 'Presentations', 'Web Analytics']"
risk analyst,Market Risk Analyst I - Risk and Finance (Temporary),ENGIE Global Energy Management & Sales,"B & East, TX (Hybrid)","B & East, TX",6 days ago,$21/hr (from job description),"['$21/hr', 'Hybrid', 'Temporary', 'Entry level']","['Commodity Markets', 'Counterparty Risk', 'Environmental Studies', 'European Market Infrastructure Regulation (EMIR)', 'GARCH', 'Greeks', 'Market Risk', 'Probability Theory', 'Trading Strategies', 'Visual Basic for Applications (VBA)']"
risk analyst,Junior Financial Analyst - Risk Management,Augment Jobs,"Philadelphia, PA (Hybrid)","Philadelphia, PA",1 week ago,0,"['Hybrid', 'Full-time', 'Associate']","['Communication', 'Economics', 'Finance', 'Financial Analysis', 'Financial Regulations', 'Financial Risk Management', 'Performance Metrics', 'Presentations', 'Quantitative Analytics', 'Quantitative Finance']"
risk analyst,Risk Analyst,Green Plains Inc.,Omaha Metropolitan Area (On-site),Omaha Metropolitan Area,Reposted 1 week ago,0,"['On-site', 'Full-time', 'Associate']","['Analytical Skills', 'Attention to Detail', 'Build Strong Relationships', 'Communication', 'Economics', 'Interpersonal Communication', 'Market Intelligence', 'Risk Analysis', 'Risk Analytics', 'Risk Metrics']"
risk analyst,"2025 MBA Summer Intern – Credit Research Analyst, US",PIMCO,"Newport Beach, CA (On-site)","Newport Beach, CA",1 day ago,"$180,000/yr (from job description)","['$180K/yr', 'On-site', 'Full-time', 'Internship']","['Communication', 'Credit Rating', 'Economics', 'Finance', 'Financial Analysis', 'Financial Modeling', 'Presentations', 'Quantitative Analytics', 'Quantitative Finance', 'Research Skills']"
risk analyst,Market & Trading Risk Analyst,RaceTrac,"Atlanta, GA","Atlanta, GA",Reposted 1 day ago,0,"['Full-time', 'Entry level']","['Commodities', 'Economics', 'Finance', 'Financial Accounting', 'High Sense of Urgency', 'Investment Decisions', 'Mark to Market', 'Market Analysis', 'Medication Therapy Management (MTM)', 'Presentations']"
risk analyst,Financial Analyst Intern,Ericsson,"Plano, TX","Plano, TX",6 applicants,0,['Full-time'],"['Data Analytics', 'Business Insights', 'Business Understanding', 'Closing (Real Estate)', 'Cost Allocation', 'Financial Analysis', 'Financial Forecasting', 'Financial Performance', 'Quantitative Analytics', 'Variance Analysis']"
risk analyst,Risk Analyst I,Osaic,"St Petersburg, Florida, United States (On-site)","St Petersburg, Florida, United States",1 day ago,"$43,000/yr - $73,000/yr (from job description)","['$43K/yr - $73K/yr', 'On-site', 'Full-time', 'Entry level']","['Alternative Solutions', 'Business Process', 'Control Framework', 'Enterprise Risk Management', 'Process Flow Diagrams', 'Regulatory Requirements', 'Risk Control', 'Risk Management Framework', 'Subject Matter Experts', 'Vizio']"
risk analyst,Risk Analyst,Omnicom,"New York, NY (Hybrid)","New York, NY",99 applicants,"$60,000/yr - $65,000/yr","['$60K/yr - $65K/yr', 'Hybrid', 'Full-time', 'Entry level']","['Analytical Skills', 'Attention to Detail', 'Communication', 'Confidentiality', 'Insurance', 'Risk Management', 'Written Communication']"
risk analyst,Market Risk Trading Analyst,Sumitomo Mitsui Banking Corporation – SMBC Group,"New York, NY (Hybrid)","New York, NY",Reposted 1 week ago,"$69,000/yr - $85,000/yr (from job description)","['$69K/yr - $85K/yr', 'Hybrid', 'Full-time']","['Data Management', 'Analytical Skills', 'Communication', 'Correlation', 'Economics', 'Financial Analysis', 'Financial Markets', 'Quantitative Analytics', 'Risk Modeling', 'Statistical Analysis']"
risk analyst,Quantitative Finance Analyst,Bank of America,"Jersey City, NJ","Jersey City, NJ",Reposted 3 days ago,"$88,800/yr - $150,000/yr (from job description)","['$88.8K/yr - $150K/yr', 'Full-time', 'Entry level']","['Business Requirements', 'Credit Risk Management', 'Financial Consolidation', 'Front Office Operations', 'Market Risk', 'Model Risk', 'Quantitative Analytics', 'Reporting Requirements', 'Risk Appetite', 'Stress Testing']"
risk analyst,Quantitative Finance Analyst,Bank of America,"Atlanta, GA","Atlanta, GA",62 applicants,0,"['Full-time', 'Mid-Senior level']","['Counterparty Risk', 'Credit Risk Management', 'Financial Modeling', 'GMRA', 'Market Risk', 'Model Risk', 'Quantitative Analytics', 'Risk Appetite', 'Stress Testing', 'Technical Documentation']"
risk analyst,Portfolio Risk Analyst,Brown Brothers Harriman,"New York, United States (Hybrid)","New York, United States",2 weeks ago,"$70,000/yr - $80,000/yr (from job description)","['$70K/yr - $80K/yr', 'Hybrid', 'Full-time']","['Data Analytics', 'Computer Science', 'Data Analysis', 'Databases', 'Economics', 'Financial Instruments', 'Quantitative Analytics', 'Quantitative Finance', 'Regulatory Requirements', 'Relational Databases']"
risk analyst,Cross Asset Market Data Analyst,ICE,"Atlanta, GA (On-site)","Atlanta, GA",Reposted 2 weeks ago,0,"['On-site', 'Full-time']","['Data Analytics', 'Analytical Skills', 'Data Analysis', 'Data Quality', 'Market Data', 'Microsoft Excel', 'Problem Solving', 'Quality Assurance', 'Quantitative Analytics', 'Quantitative Finance']"
risk analyst,Intern- Credit Risk Analyst,Zions Bancorporation,"Salt Lake City, UT (On-site)","Salt Lake City, UT",1 week ago,0,"['On-site', 'Internship', 'Internship']","['SAS (Software)', 'Communication', 'Credit Risk Management', 'Economics', 'Portfolio Risk Management', 'Problem Solving', 'Risk Assessment', 'SQL', 'Statistical Analysis', 'Statistical Programming']"
risk analyst,Quantitative Risk Analyst I (mid-level)-Stress Testing,USAA,"Plano, TX (On-site)","Plano, TX",1 week ago,"$89,990/yr - $172,000/yr (from job description)","['$90K/yr - $172K/yr', 'On-site', 'Full-time', 'Mid-Senior level']","['Data Analytics', 'Mathematics', 'Quantitative Analytics', 'Quantitative Risk', 'Scenario Testing', 'Sensitivity Analysis', 'Statistical Analysis', 'Statistical Reporting', 'Stress Test', 'Stress Testing']"
risk analyst,Risk and Security Analyst,Commonwealth of Massachusetts,"Boston, MA (On-site)","Boston, MA",1 week ago,"$73,566.74/yr - $107,580.72/yr (from job description)","['$73.6K/yr - $107.6K/yr', 'On-site', 'Full-time', 'Entry level']","['Data Analytics', 'CIW', 'Computer Programming', 'Computer Systems Analysis', 'Data Processing', 'Presentation Skills', 'Presentations', 'Systems Analysis', 'Tax Compliance', 'Technical Standards']"
risk analyst,Quant Analyst - Liquidity Risk,Bloomberg,"New York, NY","New York, NY",Reposted 2 weeks ago,"$155,000/yr - $285,000/yr","['$155K/yr - $285K/yr', 'Full-time', 'Mid-Senior level']","['Buy-side', 'Code Design', 'Data Science', 'Liquidity Risk Management', 'Model Validation', 'Probability Theory', 'Quantitative Finance', 'Quantitative Risk', 'Risk Modeling', 'Technical Documentation']"
risk analyst,Collections - Risk Analyst I,Credit One Bank,"Las Vegas, NV","Las Vegas, NV",Reposted 1 week ago,0,"['Full-time', 'Mid-Senior level']","['SAS (Programming Language)', 'Analytics', 'Forecasting', 'Management Information Systems (MIS)', 'Optimization', 'Performance Tuning', 'Predictive Modeling', 'Risk Management', 'Test Design', 'Time Series Forecasting']"
risk analyst,June 2025 - Risk Analyst,Lockton,"Boston, MA (On-site)","Boston, MA",2 weeks ago,0,"['On-site', 'Full-time', 'Entry level']","['Accounting Issues', 'Binders', 'Change Requests', 'Client Relations', 'Communication', 'Insurance Policies', 'Interpersonal Communication', 'Presentations', 'Quote', 'Risk Analysis']"
risk analyst,AI Model Risk Analyst,MetLife,"New York, United States (Hybrid)","New York, United States",1 week ago,"$103,100/yr - $137,400/yr (from job description)","['$103.1K/yr - $137.4K/yr', 'Hybrid', 'Full-time']","['Data Analytics', 'Python (Programming Language)', 'Analytical Skills', 'Analytics', 'C#', 'Communication', 'English', 'Mathematics', 'Problem Solving', 'Risk Analysis']"
risk analyst,Intern - Commercial Finance Analyst,Labcorp,"Madison, WI","Madison, WI",2 applicants,$17/hr - $22/hr (from job description),"['$17/hr - $22/hr', 'Full-time', 'Internship']","['Animal Science', 'Budgeting & Forecasting', 'Business Planning', 'Commercial Finance', 'Finance', 'Financial Modeling', 'Financial Reporting', 'Management Accounting', 'Project-based Learning', 'Window']"
risk analyst,Risk Analyst Intern,"Quanta Services, Inc.","Houston, TX (On-site)","Houston, TX",4 weeks ago,0,"['On-site', 'Internship', 'Internship']","['Communication', 'Data Integrity', 'Job Skills', 'Management Information Systems (MIS)', 'Presentations', 'Relationship Building', 'Risk Analysis', 'Spreadsheets', 'Word Processing', 'Written Communication']"
risk analyst,Palms Insurance Investments Analyst - College Intern,Palms Insurance,"North Palm Beach, FL (Hybrid)","North Palm Beach, FL",Over 100 applicants,0,"['Hybrid', 'Internship', 'Internship']","['Corporate Finance', 'Due Diligence', 'Economics', 'Finance', 'Financial Analysis', 'Investments', 'Portfolio Management', 'Portfolio Risk Management', 'Qualitative Research', 'Quantitative Analytics']"
risk analyst,Risk Analyst – Options Risk Management (Chicago),Paritas Recruitment,"Chicago, IL (Hybrid)","Chicago, IL",5 days ago,"$150,000/yr","['$150K/yr', 'Hybrid', 'Full-time', 'Associate']","['Python (Programming Language)', 'Equities', 'Fixed Income Analysis', 'Market Risk', 'Market Risk Analysis', 'Options', 'Proprietary Trading', 'Risk Management']"
risk analyst,Risk Analyst,Brown & Brown Insurance,"Atlanta, GA (On-site)","Atlanta, GA",Reposted 3 days ago,0,"['On-site', 'Full-time', 'Entry level']","['Client Relations', 'Commercial Insurance', 'Confidentiality', 'Customer Service', 'Finance', 'Interpersonal Skills', 'Meeting Commitments', 'Presentations', 'Risk Analysis', 'Risk Management']"
risk analyst,Quantitative Risk Analyst - Equity,Selby Jennings,"New York, NY (On-site)","New York, NY",3 weeks ago,"$140,000/yr - $200,000/yr","['$140K/yr - $200K/yr + Bonus', 'On-site', 'Full-time', 'Associate']","['Python (Programming Language)', 'Equities', 'Equity Capital Markets', 'Event Driven', 'Factor Analysis', 'Long/Short Equity', 'Market Risk', 'Quantitative Risk', 'Risk Management', 'Risk Models']"
risk analyst,Risk Analyst,FlexShopper,"Boca Raton, FL (On-site)","Boca Raton, FL",Reposted 2 weeks ago,0,"['On-site', 'Full-time', 'Associate']","['Data Analysis', 'Financial Analysis', 'Risk Assessment']"
risk analyst,Investment Risk Analyst Intern,State of Wisconsin Investment Board,"Madison, WI (On-site)","Madison, WI",6 days ago,0,"['On-site', 'Internship', 'Internship']","['Attention to Detail', 'Communication', 'Counterparty Risk', 'Finance', 'Liquidity', 'Liquidity Risk Management', 'Problem Solving', 'Risk Analysis', 'Risk Measurement', 'Written Communication']"
risk analyst,Credit Risk and Analysis | Analyst | Dallas,Goldman Sachs,"Dallas, TX","Dallas, TX",Reposted 4 days ago,0,"['Full-time', 'Entry level']","['Analytical Skills', 'Attention to Detail', 'Convertible Securities', 'Corporate Finance', 'Credit Risk Management', 'Finance', 'Microsoft Outlook', 'Oracle Financials', 'Reputational Risk', 'Securities Lending']"
risk analyst,Risk Management | Analyst | New York,Goldman Sachs,"New York, United States","New York, United States",Reposted 2 weeks ago,0,"['Full-time', 'Entry level']","['Attention to Detail', 'Communication', 'Convertible Securities', 'Credit Risk Management', 'Liquidity Risk Management', 'Market Risk', 'Problem Solving', 'Project Management', 'Reputational Risk', 'Risk Analysis']"
risk analyst,Quantitative Finance Analyst,Bank of America,"Charlotte, NC","Charlotte, NC",Reposted 3 days ago,"$88,800/yr - $150,000/yr (from job description)","['$88.8K/yr - $150K/yr', 'Full-time', 'Entry level']","['Business Requirements', 'Credit Risk Management', 'Financial Consolidation', 'Front Office Operations', 'Market Risk', 'Model Risk', 'Quantitative Analytics', 'Reporting Requirements', 'Risk Appetite', 'Stress Testing']"
risk analyst,Quantitative Finance Analyst,Bank of America,"Jersey City, NJ","Jersey City, NJ",Reposted 3 days ago,"$88,800/yr - $150,000/yr (from job description)","['$88.8K/yr - $150K/yr', 'Full-time', 'Entry level']","['Business Requirements', 'Credit Risk Management', 'Financial Consolidation', 'Front Office Operations', 'Market Risk', 'Model Risk', 'Quantitative Analytics', 'Reporting Requirements', 'Risk Appetite', 'Stress Testing']"
risk analyst,Risk Analyst,Amazon,"Minneapolis, MN","Minneapolis, MN",Reposted 1 week ago,0,['Full-time'],"['Analytical Skills', 'Communication', 'Computer Science', 'Cybercrime Investigation', 'Fraud Investigations', 'Handle Confidential Information', 'Investigative Reporting', 'Problem Solving', 'Root Cause', 'Root Cause Analysis']"
risk analyst,Risk Analyst Graduate Program 2025 New York City,WayUp,"New York, NY (Hybrid)","New York, NY",2 weeks ago,"$100,000/yr (from job description)","['$100K/yr', 'Hybrid', 'Internship', 'Entry level']","['Analytical Skills', 'Attention to Detail', 'Communication', 'Market Risk', 'Presentations', 'Problem Solving', 'Regulations', 'Risk Analysis', 'Risk Management', 'Sensitive Information']"
risk analyst,Quantitative Risk Management Analyst,Cboe Global Markets,"Chicago, IL","Chicago, IL",Reposted 2 weeks ago,0,"['Full-time', 'Entry level']","['Data Analytics', 'Analytics', 'Confidentiality', 'Credit Risk Management', 'Data Visualization', 'Market Risk', 'Operational Excellence', 'Quality Assurance Testing', 'Risk Models', 'Risk Reviews']"
risk analyst,Credit Risk Analyst Intern,USAA,"San Antonio, TX (On-site)","San Antonio, TX",Reposted 2 weeks ago,$20/hr - $30/hr (from job description),"['$20/hr - $30/hr', 'On-site', 'Internship', 'Internship']","['SAS (Software)', 'Compliance Procedures', 'Credit Risk Management', 'Financial Risk Management', 'Mathematics', 'Problem Solving', 'Quantitative Analytics', 'Risk Compliance', 'Risk Management', 'Statistical Analysis']"
risk analyst,Intern- Credit Risk Analyst,Zions Bancorporation,"Salt Lake City, UT (On-site)","Salt Lake City, UT",2 weeks ago,0,"['On-site', 'Internship', 'Internship']","['SAS (Software)', 'Communication', 'Credit Risk Management', 'Economics', 'Portfolio Risk Management', 'Problem Solving', 'Risk Assessment', 'SQL', 'Statistical Analysis', 'Statistical Programming']"
risk analyst,Model Risk Analyst II,Federal Home Loan Bank of Boston,"Boston, MA (Hybrid)","Boston, MA",6 days ago,0,"['Hybrid', 'Full-time', 'Associate']","['Python (Programming Language)', 'Analytical Skills', 'Critical Thinking', 'Finance', 'Financial Modeling', 'Financial Services', 'Mathematics', 'Model Risk', 'Model Validation', 'Statistics']"
risk analyst,Geopolitical Risk Analyst,Stanford University,"Stanford, CA (On-site)","Stanford, CA",1 month ago,"$86,000/yr - $88,500/yr (from job description)","['$86K/yr - $88.5K/yr', 'On-site', 'Full-time', 'Mid-Senior level']","['Arabic', 'Due Diligence', 'Farsi', 'Google Drive', 'Organization Skills', 'Policy Research', 'Reporting Requirements', 'Science Policy', 'Social Sciences', 'Workload Prioritization']"
risk analyst,Quantitative Finance Analyst,Bank of America,"Charlotte, NC","Charlotte, NC",Reposted 3 days ago,"$88,800/yr - $150,000/yr (from job description)","['$88.8K/yr - $150K/yr', 'Full-time', 'Entry level']","['Business Requirements', 'Credit Risk Management', 'Financial Consolidation', 'Front Office Operations', 'Market Risk', 'Model Risk', 'Quantitative Analytics', 'Reporting Requirements', 'Risk Appetite', 'Stress Testing']"
risk analyst,Market Risk Analyst I,BOK Financial,"Tulsa, OK (On-site)","Tulsa, OK",0 applicants,0,"['On-site', 'Full-time']","['Attention to Detail', 'Communication', 'Derivatives', 'Economics', 'Liquidity', 'Market Risk', 'Quantitative Analytics', 'Quantitative Finance', 'Report Design', 'Stress Testing']"
risk analyst,Risk Management | Analyst | Dallas,Goldman Sachs,"Dallas, TX","Dallas, TX",Reposted 6 days ago,0,"['Full-time', 'Entry level']","['Attention to Detail', 'Communication', 'Convertible Securities', 'Credit Risk Management', 'Liquidity Risk Management', 'Market Risk', 'Reputational Risk', 'Risk Analysis', 'Securities Lending', 'Sensitive Information']"
risk analyst,Quantitative Investment Analyst Intern,American Century Investments,"Kansas City, MO (On-site)","Kansas City, MO",1 week ago,0,"['On-site', 'Part-time', 'Internship']","['Communication', 'Computer Science', 'Critical Thinking', 'Due Diligence', 'Economics', 'Finance', 'Financial Analysis', 'Financial Modeling', 'Investments', 'Teamwork']"
risk analyst,Risk Analyst,Amazon,"Minneapolis, MN","Minneapolis, MN",Reposted 1 week ago,0,['Full-time'],"['Analytical Skills', 'Communication', 'Computer Science', 'Cybercrime Investigation', 'Fraud Investigations', 'Handle Confidential Information', 'Investigative Reporting', 'Problem Solving', 'Root Cause', 'Root Cause Analysis']"
risk analyst,Quantitative Risk Modeling Analyst,Huntington National Bank,"Columbus, OH (Hybrid)","Columbus, OH",Reposted 1 week ago,0,"['Hybrid', 'Full-time', 'Entry level']","['Python (Programming Language)', 'SAS (Software)', 'Loss Forecasting', 'Loss Given Default (LGD)', 'Macros', 'Pivot Tables', 'Quantitative Risk', 'Risk Modeling', 'Statistical Modeling', 'VLOOKUP']"
risk analyst,Quantitative Finance Analyst,Bank of America,"Jersey City, NJ","Jersey City, NJ",Reposted 3 days ago,"$88,800/yr - $150,000/yr (from job description)","['$88.8K/yr - $150K/yr', 'Full-time', 'Entry level']","['Boundaries (Land)', 'Business Risk', 'Communication', 'Counterparty Risk', 'Economic Capital', 'Market Risk', 'Presentations', 'Risk Models', 'Stress Test', 'Value-at-Risk (VAR) Calculations']"
risk analyst,Risk Process Analyst,Bank of America,"Plano, TX","Plano, TX",Reposted 3 days ago,0,"['Full-time', 'Entry level']","['Data Analytics', 'Attention to Detail', 'BPMN', 'Business Insights', 'Communication', 'Manufacturing Process Improvement', 'Presentations', 'Risk Analytics', 'Risk Measurement', 'User Acceptance Testing']"
risk analyst,2025 Intern Conversion - Financial Analyst – Rochester MN,IBM,"Rochester, MN","Rochester, MN",Reposted 2 weeks ago,0,['Full-time'],"['Analytical Skills', 'Budgeting', 'Economics', 'Finance', 'Financial Management', 'Financial Modeling', 'Financial Planning', 'Financial Reporting', 'Myriad', 'Problem Solving']"
risk analyst,"AVP, Quantitative Market Risk Analyst (Hybrid)",Citi,"Irving, TX (Hybrid)","Irving, TX",1 week ago,"$96,400/yr - $144,600/yr (from job description)","['$96.4K/yr - $144.6K/yr', 'Hybrid', 'Full-time']","['Analytical Techniques', 'Calibration', 'Communication Training', 'Counterparty Risk', 'IMA', 'Market Risk', 'Mathematics', 'Oral Communication', 'PySpark', 'Software Development Tools']"
risk analyst,"Credit Risk & Analytics Analyst/Sr Analyst, Flex Pay","Upgrade, Inc.","San Francisco, CA (Hybrid)","San Francisco, CA",Reposted 1 week ago,"$110,000/yr - $130,000/yr (from job description)","['$110K/yr - $130K/yr', 'Hybrid', 'Full-time', 'Mid-Senior level']","['Communication', 'Credit Risk Management', 'Decision Trees', 'Economics', 'Finance', 'Financial Analysis', 'Quantitative Analytics', 'Strategy Implementation', 'Underwriting', 'Written Communication']"
risk analyst,Risk Analyst - Leading Global Hedge Fund - Various Progression Opportunities (including Investment Desk),Mondrian Alpha,New York City Metropolitan Area (On-site),New York City Metropolitan Area,1 week ago,"$300,000/yr (from job description)","['$300K/yr', 'On-site', 'Full-time', 'Entry level']","['Python (Programming Language)', 'Buy-side', 'Credit', 'Equities', 'Hedge Funds', 'Risk Management', 'Visual Basic for Applications (VBA)']"
risk analyst,Asset Liability Analyst (ALM),BankFund Credit Union,"Washington, DC (On-site)","Washington, DC",Reposted 5 days ago,"$128,000/yr - $160,000/yr (from job description)","['$128K/yr - $160K/yr', 'On-site', 'Full-time', 'Entry level']","['Actuarial Science', 'Ad Hoc Analysis', 'Asset and Liability Management (ALM)', 'Bank Secrecy Act', 'Black-Scholes', 'Monte Carlo', 'OAS', 'OpenAPI Specification (OAS)', 'Option Pricing Models', 'Technical Computing']"
risk analyst,Model Risk Analyst- C13 - HYBRID,Citi,"Wilmington, DE (Hybrid)","Wilmington, DE",Reposted 2 weeks ago,"$125,760/yr - $188,640/yr (from job description)","['$125.8K/yr - $188.6K/yr', 'Hybrid', 'Full-time']","['SAS (Software)', 'Communication', 'Handle Multiple Projects', 'Industry standards', 'Mathematics', 'Model Development', 'Model Validation', 'Regulatory Guidelines', 'Risk Models', 'Technical Documentation']"
risk analyst,Security & Derivatives Associate Analyst-Hybrid,Citi,"Getzville, NY (Hybrid)","Getzville, NY",1 week ago,"$55,341/yr - $68,270/yr (from job description)","['$55.3K/yr - $68.3K/yr', 'Hybrid', 'Full-time']","['Communication', 'Derivative Operations', 'Derivatives', 'Financial Transaction Processing', 'Macros', 'Middle Office Operations', 'Procedural', 'Quantitative Finance', 'Securities', 'Settlement']"
