search_key,job_name,company_name,job_location,location,post_time,salary,others,skills
sales,Territory Sales Manager,TORQ Distribution,"Bloomington, IL (On-site)","Bloomington, IL",5 days ago,"$60,000/yr - $80,000/yr","['$60K/yr - $80K/yr', 'On-site', 'Full-time']","['Business Development', 'Compensation', 'Microsoft Teams', 'Outside Sales', 'Relationship Building', 'Relationship Development', 'Sales', 'Sales & Distribution', 'Sales Management', 'Territory Development']"
sales,Sales Specialist - Hotels Division,Mission Morph,Miami-Fort Lauderdale Area (On-site),Miami-Fort Lauderdale Area,6 days ago,0,"['On-site', 'Part-time']","['Account Management', 'Bookings', 'Communication', 'Direct Sales', 'Networking', 'Relationship Building', 'Sales Planning', 'Sales Processes', 'Sales Target Management', 'Sales and Marketing']"
sales,Account Manager for Design Studio (on-site),Bennett Awards,"Placerville, CA (On-site)","Placerville, CA",2 days ago,$22/hr,"['$22/hr + Profit sharing', 'On-site', 'Full-time']","['Account Management', 'Business Development', 'Business-to-Business (B2B)', 'Communication', 'Negotiation', 'New Business Development', 'Sales Management', 'Sales Operations', 'Sales Processes', 'Teamwork']"
sales,Advertising Sales Coordinator,Maui No Ka ‘Oi Magazine,"Wailuku, HI (On-site)","Wailuku, HI",6 days ago,0,"['On-site', 'Full-time']","['Advertising Sales', 'Analytical Skills', 'Communication', 'Customer Support', 'Marketing', 'Sales', 'Sales Management', 'Sales Presentations', 'Teamwork', 'Time Management']"
sales,Sales Development Representative,The Kast Agency,"Ann Arbor, MI (On-site)","Ann Arbor, MI",Reposted 1 day ago,"$40,000/yr - $100,000/yr","['$40K/yr - $100K/yr', 'On-site', 'Full-time']","['Business Networking', 'Client Relations', 'Communication', 'Creative Sales', 'Lead Qualification', 'Networking Events', 'Relationship Building', 'Sales Strategy', 'Sales Target Management', 'Strategic Thinking']"
sales,Outside Sales Representative,Medical Device Company - Startup,"Dallas, TX (On-site)","Dallas, TX",2 days ago,"$80,000/yr - $120,000/yr","['$80K/yr - $120K/yr + Bonus, Commission', 'On-site', 'Full-time']","['Business Growth', 'CRM Software', 'Compensation', 'Oil Pipeline Management', 'Outside Sales', 'Relationship Building', 'Relationship Development', 'Sales', 'Sales Pipeline Management', 'Sales Target Management']"
sales,Inside Sales in Dallas - Aesthetics,Genesis Biosystems,Dallas-Fort Worth Metroplex (On-site),Dallas-Fort Worth Metroplex,1 day ago,"Starting at $50,000/yr","['Starting at $50K/yr + Commission', 'On-site', 'Full-time']","['Customer Satisfaction', 'Salesforce.com']"
sales,Sales Estimator,JJ&S Environmental Services,"Riverside, CA (On-site)","Riverside, CA",5 days ago,"$70,000/yr - $120,000/yr (from job description)","['$70K/yr - $120K/yr', 'On-site', 'Full-time']","['AutoCAD', 'Business Development', 'Computer-Aided Design (CAD)', 'Construction', 'Contract Negotiation', 'Microsoft Outlook', 'New Business Development', 'Project Planning', 'Sales', 'Sales Processes']"
sales,Field Marketing & Sales Representative,ASMC,"Austin, TX (On-site)","Austin, TX",1 day ago,"$30,000/yr - $45,000/yr","['$30K/yr - $45K/yr + Bonus, Commission, Overtime', 'On-site', 'Full-time']","['Client Relations', 'Communication', 'Face-to-Face Sales', 'Field Marketing', 'Interpersonal Communication', 'Marketing Strategy', 'People-Oriented', 'Product Knowledge', 'Sales Target Management', 'Sales and Marketing']"
sales,Advertising Sales Executive,Maui No Ka ‘Oi Magazine,"Wailuku, HI (On-site)","Wailuku, HI",6 days ago,0,"['On-site', 'Part-time']","['Account Management', 'Advertising Sales', 'Business-to-Business (B2B)', 'Cold Calling', 'Digital Media', 'Integrated Marketing', 'Negotiation', 'New Business Development', 'Sales', 'Sales Presentations']"
sales,Territory Sales Manager,Finetech,Greater Phoenix Area (On-site),Greater Phoenix Area,3 days ago,0,"['On-site', 'Full-time']","['Business Relationship Management', 'Client Relations', 'Communication', 'Customer Relationship Management (CRM)', 'Customer Retention', 'Lead Generation', 'Product Demonstration', 'Sales', 'Sales Processes', 'Trade Shows']"
sales,Restaurant Private Dining Room Sales Manager,eden,"Chicago, IL (On-site)","Chicago, IL",5 days ago,0,"['On-site', 'Full-time']","['Catering', 'Communication', 'Food and Beverage Operations', 'Negotiation', 'Organization Skills', 'Reservations', 'Restaurant Management', 'Team Leadership', 'Team Management', 'Teamwork']"
sales,B2B Sales & Account Manager Wanted,TRIO Heating & Air,"San Jose, CA (On-site)","San Jose, CA",6 days ago,"$65,000/yr - $120,000/yr","['$65K/yr - $120K/yr + Bonus, Commission', 'On-site', 'Full-time']","['Account Planning', 'Business Relationship Management', 'CRM Software', 'Client Relations', 'Customer Satisfaction', 'Customer Service', 'Performance Metrics', 'Sales Management', 'Sales Performance', 'Sales Presentations']"
sales,Enterprise Account Executive,Gradial,"Seattle, WA (On-site)","Seattle, WA",2 days ago,0,"['On-site', 'Full-time']","['Account Management', 'Business Development', 'Direct Sales', 'Lead Generation', 'Marketing', 'Negotiation', 'New Business Development', 'Software as a Service (SaaS)', 'Strategy', 'Teamwork']"
sales,Sales Account Executive - Hybrid,Lamar Advertising Company,"Dothan, AL (On-site)","Dothan, AL",1 day ago,"$20,000/yr - $55,000/yr","['$20K/yr - $55K/yr', 'On-site', 'Full-time', 'Entry level']","['Advertising Sales', 'Billboards', 'Cold Calling', 'Digital Billboards', 'Face-to-Face Sales', 'Murals', 'Personality Assessment', 'Presentations', 'Sales Meetings', 'Sales Target Management']"
sales,Sales Agent,Cestus Armored Gloves,"Vancouver, WA","Vancouver, WA",1 day ago,"$55,000/yr - $65,000/yr","['$55K/yr - $65K/yr', 'Full-time']","['Business Planning', 'Business-to-Business (B2B)', 'Contract Negotiation', 'Customer Satisfaction', 'English', 'Negotiation', 'New Business Development', 'Real Estate', 'Sales Management', 'Sales Processes']"
sales,Sales Support Representative,ARMS,"Mobile, AL (On-site)","Mobile, AL",2 days ago,"$31,000/yr - $38,000/yr","['$31K/yr - $38K/yr', 'On-site', 'Full-time']","['Attention to Detail', 'Communication', 'Communication Training', 'Customer Relationship Management (CRM)', 'Microsoft Excel', 'Microsoft Outlook', 'Oral Communication', 'Salesforce.com', 'Trade Shows', 'Writing']"
sales,Commercial Flooring Sales,Flooring Experts ,"Washington, DC (Hybrid)","Washington, DC",1 day ago,"$70,000/yr - $150,000/yr","['$70K/yr - $150K/yr', 'Hybrid', 'Full-time']","['Buildertrend', 'Commercial Real Estate', 'Construction', 'Construction Estimating', 'Flooring', 'Project Bidding', 'Property Management', 'RFMS', 'Sales', 'Sales Management']"
sales,Outside Sales Representative- In Home Replacement Sales (Hybrid),Pella of Columbus,"Columbus, OH (Hybrid)","Columbus, OH",2 days ago,0,"['Hybrid', 'Full-time']","['Communication', 'Customer-Focused Service', 'Lead Qualification', 'Multitasking', 'Negotiation', 'Outside Sales', 'Problem Solving', 'Relationship Development', 'Sales', 'Time Management']"
sales,"Medical Device Sales Internship (1-Year Full-Time Internship)- SEATTLE, WA",Lochness Medical Inc.,Greater Seattle Area (On-site),Greater Seattle Area,5 days ago,0,"['On-site', 'Full-time']","['Competitive Analysis', 'Consultative Selling', 'Deal Closure', 'Direct Sales', 'Laptops', 'Market Analysis', 'Orthopedics', 'Sales Processes', 'Sales Strategy', 'Self-confidence']"
sales,Sales Engineer,Owings Patterns,"Sellersburg, IN (On-site)","Sellersburg, IN",2 days ago,"$50,000/yr - $180,000/yr","['$50K/yr - $180K/yr + Commission', 'On-site', 'Full-time']","['Account Management', 'Automation', 'Electrical Engineering', 'Interpersonal Skills', 'Product Demonstration', 'Sales Engineering', 'Sales Operations', 'Sales Processes', 'Technical Demonstrations', 'Technical Support']"
sales,Sales Executive,Ficus Education,"Alpharetta, GA (Hybrid)","Alpharetta, GA",5 days ago,0,"['Hybrid', 'Full-time']","['Business Administration', 'Business Development', 'Business Relationship Management', 'Communication', 'Direct Sales', 'Presentation Skills', 'Presentations', 'Sales', 'Sales Processes']"
sales,Account Executive,Downstream,"Austin, TX (Hybrid)","Austin, TX",5 days ago,0,"['Hybrid', 'Full-time']","['Account Management', 'Business Development', 'Marketing', 'Negotiation', 'New Business Development', 'Sales Operations', 'Sales Processes', 'Team Leadership', 'Teamwork', 'Time Management']"
sales,Catering Sales Manager,Miccosukee Casino & Resort,"Miami, FL (On-site)","Miami, FL",1 day ago,0,"['On-site', 'Full-time']","['Banquets', 'Catering Sales', 'Compensation', 'Employee Benefits', 'Events', 'Operations', 'Relationship Development', 'Sales', 'Skill Development', 'VBA Excel']"
sales,Commerical Sales Estimator,Commerical Residential Aluminum and Fabricating LLC,"Nokomis, FL (Hybrid)","Nokomis, FL",Reposted 1 day ago,"Starting at $100,000/yr","['Starting at $100K/yr + Commission', 'Hybrid', 'Full-time']","['Analytical Skills', 'Business Development', 'Communication', 'Computer-Aided Design (CAD)', 'Contract Negotiation', 'Customer Service', 'Interpersonal Skills', 'Negotiation', 'Problem Solving', 'Project Estimation']"
sales,Sales Executive,Window Modes,"Mount Kisco, NY (Hybrid)","Mount Kisco, NY",5 days ago,"$65,000/yr - $120,000/yr","['$65K/yr - $120K/yr + Commission', 'Hybrid', 'Full-time']","['Account Management', 'Business Development', 'Business-to-Business (B2B)', 'Direct Sales', 'Marketing', 'Sales', 'Sales Management', 'Sales Operations', 'Sales Processes', 'Teamwork']"
sales,Account Executive,Ashland Conveyor Products,"Ashland, OH (On-site)","Ashland, OH",2 days ago,0,"['On-site', 'Full-time']","['Communication', 'Communication Training', 'Competitive Landscape', 'Financial Goals', 'Multitasking', 'Oral Communication', 'Organization Skills', 'Sales', 'Sales Processes', 'Technical Design']"
sales,Outside Sales Representative,Bluebird Portraits,"Palm Desert, CA (On-site)","Palm Desert, CA",1 day ago,"Starting at $35,000/yr","['Starting at $35K/yr + Commission', 'On-site', 'Full-time']","['Communication', 'Customer Satisfaction', 'Direct Sales', 'Lead Generation', 'Negotiation', 'Sales', 'Sales Presentations']"
sales,Outside Sales Representative,UKM Transit Products,"Harleysville, PA (Hybrid)","Harleysville, PA",1 day ago,"Starting at $80,000/yr","['Starting at $80K/yr + Bonus, Commission, Profit sharing', 'Hybrid', 'Full-time']","['Business Development', 'Cold Calling', 'Contract Negotiation', 'Direct Sales', 'Merchandising', 'Negotiation', 'New Business Development', 'Sales Operations', 'Sales Processes', 'Teamwork']"
sales,Sales Executive,Ruffino meats & Food Service,"Houston, TX (Remote)","Houston, TX",3 days ago,"$65,000/yr - $90,000/yr","['$65K/yr - $90K/yr + Commission', 'Remote', 'Full-time']","['Meat Processing', 'Sales']"
sales,Market Development Manager,Pulse Marketing Agency,"York, ME (Hybrid)","York, ME",2 days ago,0,"['Hybrid', 'Full-time']","['Account Management', 'Business Development', 'Communication', 'Market Planning', 'Market Research', 'Marketing Strategy', 'New Business Development', 'Research Skills', 'Teamwork', 'Written Communication']"
sales,Sales Development Representative,Annie,"Lehi, UT (On-site)","Lehi, UT",3 applicants,"Starting at $45,000/yr","['Starting at $45K/yr + Stock options, Commission', 'On-site', 'Full-time']","['Account Management', 'Cold Calling', 'Lead Generation', 'Sales', 'Sales Development']"
sales,Business Development Representative - Fintech / Alternative Lending,Premium Merchant Funding,Miami-Fort Lauderdale Area (On-site),Miami-Fort Lauderdale Area,2 days ago,"$80,000/yr - $120,000/yr (from job description)","['$80K/yr - $120K/yr', 'On-site', 'Full-time']","['Business Loans', 'Closing Contracts', 'Customer Relationship Management (CRM)', 'Financial Services', 'Lead Generation', 'Lead Qualification', 'Merchant Cash Advances', 'Outbound Sales', 'Sales and Marketing', 'Time Management']"
sales,Sales Manager,American Board for Certification of Teacher Excellence,"Atlanta, GA (On-site)","Atlanta, GA",2 days ago,"Starting at $40,000/yr","['Starting at $40K/yr + Bonus, Commission', 'On-site', 'Full-time']","['Account Management', 'Communication', 'Customer Satisfaction', 'Direct Sales', 'Interpersonal Skills', 'Loops', 'Sales', 'Sales Operations', 'Sales Processes', 'Tech-Savvy']"
sales,Brand Representative,Launch 513,Cincinnati Metropolitan Area (On-site),Cincinnati Metropolitan Area,1 day ago,"$35,700/yr - $44,300/yr","['$35.7K/yr - $44.3K/yr', 'On-site', 'Full-time']","['Advertising', 'Brand Ambassadorship', 'Brand Awareness', 'Events', 'Launches', 'Marketing', 'Product Service', 'Sales', 'Self-confidence', 'Skill Development']"
sales,Business Development Representative,Harmony Recovery,"Estes Park, CO (On-site)","Estes Park, CO",1 day ago,"$72,000/yr - $76,000/yr","['$72K/yr - $76K/yr', 'On-site', 'Full-time']","['Communication', 'Inbound Marketing', 'Inside Sales', 'Lead Qualification', 'Sales', 'Sales Processes', 'Social Influence', 'Teamwork', 'Time Management']"
sales,Market Development Manager,Pulse Marketing Agency,"York, ME (Hybrid)","York, ME",2 days ago,0,"['Hybrid', 'Full-time']","['Account Management', 'Business Development', 'Communication', 'Market Planning', 'Market Research', 'Marketing Strategy', 'New Business Development', 'Research Skills', 'Teamwork', 'Written Communication']"
sales,"Generator Sales Specialist- Tallahassee, FL",Canter Power Systems,"Tallahassee, FL (On-site)","Tallahassee, FL",4 days ago,"$75,000/yr (from job description)","['$75K/yr', 'On-site', 'Full-time']","['Account Management', 'Business Development', 'Business-to-Business (B2B)', 'Communication', 'Customer Satisfaction', 'Direct Sales', 'Sales', 'Sales Management', 'Sales Operations', 'Sales Processes']"
sales,Sales Estimator,JJ&S Environmental Services,"Riverside, CA (On-site)","Riverside, CA",5 days ago,"$70,000/yr - $120,000/yr (from job description)","['$70K/yr - $120K/yr', 'On-site', 'Full-time']","['AutoCAD', 'Business Development', 'Computer-Aided Design (CAD)', 'Construction', 'Contract Negotiation', 'Microsoft Outlook', 'New Business Development', 'Project Planning', 'Sales', 'Sales Processes']"
sales,Sales Estimator,JJ&S Environmental Services,"San Bernardino, CA (On-site)","San Bernardino, CA",1 day ago,"$70,000/yr - $120,000/yr (from job description)","['$70K/yr - $120K/yr', 'On-site', 'Full-time']","['AutoCAD', 'Business Development', 'Computer-Aided Design (CAD)', 'Construction', 'Contract Negotiation', 'Microsoft Outlook', 'New Business Development', 'Project Planning', 'Sales', 'Sales Processes']"
sales,Yacht Sales Consultant,Cape Yachts,"South Dartmouth, MA (On-site)","South Dartmouth, MA",1 day ago,0,"['On-site', 'Full-time']","['Account Management', 'Coaching', 'Customer Loyalty', 'Customer Satisfaction', 'Direct Sales', 'Sales', 'Sales Consulting', 'Sales Operations', 'Sales Processes', 'Teamwork']"
sales,Assistant Sales Manager,Core Properties,"Webster Groves, MO (On-site)","Webster Groves, MO",1 applicant,0,"['On-site', 'Full-time']","['Build Strong Relationships', 'CRM Software', 'Customer Relationship Management (CRM)', 'Leadership', 'Microsoft Office', 'Negotiation', 'Sales Management', 'Sales Processes', 'Sales Strategy', 'Team Building']"
sales,Retail Associate,Halfdays,"Denver, CO (On-site)","Denver, CO",1 day ago,$19/hr - $21/hr,"['$19/hr - $21/hr', 'On-site', 'Full-time']","['Communication', 'Computer Literacy', 'Customer Relationship Management (CRM)', 'Interpersonal Skills', 'Inventory Management', 'Organization Skills', 'Phone Etiquette', 'Relationship Building', 'SAP Controlling (CO)', 'Sales Growth']"
sales,Senior Sales Executive – Lighting Control at Vitrea Smart Home Technologies,Vitrea | Smart Home Technologies ,"Miami, FL (On-site)","Miami, FL",1 day ago,0,"['On-site', 'Full-time']","['Business Relationship Management', 'Electronics', 'Home Automation', 'Interpersonal Skills', 'Lighting Control', 'Negotiation', 'Sales', 'Smart Home Technology']"
sales,Sales Development Representative,Outbound Sales Pro,Greater Boston (Hybrid),Greater Boston,5 days ago,"$30,000/yr - $50,000/yr","['$30K/yr - $50K/yr + Commission', 'Hybrid', 'Full-time']","['Attention to Detail', 'Communication', 'Hands-on Training', 'Interpersonal Skills', 'Objection Handling (Sales)', 'Oral Communication', 'Organization Skills', 'Outbound Sales', 'Sales Development', 'Sales Presentations']"
sales,Sales Manager,"Virtual Tech Gurus, Inc.","Addison, TX (Hybrid)","Addison, TX",3 days ago,0,"['Hybrid', 'Full-time']","['Account Management', 'Business Planning', 'Communication', 'Communication Training', 'Direct Sales', 'Oral Communication', 'Sales', 'Sales Management', 'Sales Processes', 'Team Management']"
sales,Territory Sales Manager,TORQ Distribution,"Bloomington, IL (On-site)","Bloomington, IL",5 days ago,"$60,000/yr - $80,000/yr","['$60K/yr - $80K/yr', 'On-site', 'Full-time']","['Business Development', 'Compensation', 'Microsoft Teams', 'Outside Sales', 'Relationship Building', 'Relationship Development', 'Sales', 'Sales & Distribution', 'Sales Management', 'Territory Development']"
sales,Sales Account Manager,VarData,"Rochester, NY (On-site)","Rochester, NY",2 days ago,"$35,000/yr - $50,000/yr","['$35K/yr - $50K/yr + Bonus, Commission, Profit sharing', 'On-site', 'Full-time']","['Account Management', 'Business Development', 'Cold Calling', 'Contract Negotiation', 'Customer Satisfaction', 'New Business Development', 'Sales Management', 'Sales Presentations', 'Sales and Marketing', 'Team Leadership']"
sales,Sales Development Representative,The Kast Agency,"Ann Arbor, MI (On-site)","Ann Arbor, MI",Reposted 1 day ago,"$40,000/yr - $100,000/yr","['$40K/yr - $100K/yr', 'On-site', 'Full-time']","['Business Networking', 'Client Relations', 'Communication', 'Creative Sales', 'Lead Qualification', 'Networking Events', 'Relationship Building', 'Sales Strategy', 'Sales Target Management', 'Strategic Thinking']"
sales,Sales Finance Manager,"4042 MOTORS, LLC","Garner, NC (On-site)","Garner, NC",Reposted 2 days ago,0,"['On-site', 'Full-time']","['Analytical Skills', 'Attention to Detail', 'Business Planning', 'Communication', 'Finance', 'Financial Planning', 'Managerial Finance', 'Presentation Skills', 'Presentations', 'Sales Finance']"
sales,Sales Manager,Deese Elite Concrete Coatings LLC,"Tallahassee, FL (On-site)","Tallahassee, FL",1 day ago,0,"['On-site', 'Full-time']","['Budget Management', 'CRM Software', 'Communication', 'Interpersonal Skills', 'Leadership', 'Market Analysis', 'Resource Optimization', 'Sales Strategy', 'Sales Target Management', 'Team Management']"
sales,Agency Coordinator ( Sales Manager ),Combined Insurance | a Chubb company,"Albany, New York Metropolitan Area (Hybrid)","Albany, New York Metropolitan Area",1 day ago,0,"['Hybrid', 'Full-time']",[]
sales,Store Manager,Kevin&J Company,"North Charleston, SC (On-site)","North Charleston, SC",1 day ago,"Up to $52,000/yr","['Up to $52K/yr', 'On-site', 'Full-time']","['Communication', 'Customer Satisfaction', 'Retail Sales', 'Sales Performance', 'Staff Training', 'Store Management', 'Team Leadership', 'Team Management', 'Teamwork', 'Training and Development (HR)']"
sales,Inside Sales Representative,Decker CAT Rental Store,"Bridgeport, CT (On-site)","Bridgeport, CT",1 day ago,$20/hr - $24/hr,"['$20/hr - $24/hr', 'On-site', 'Full-time']","['Cold Calling', 'Communication', 'Communication Training', 'Deal Closure', 'Inside Sales', 'Lead Qualification', 'Oral Communication', 'Sales', 'Sales Processes', 'Skilled Multi-tasker']"
sales,Branch Manager,BrightStar Care,"Greenville, SC (On-site)","Greenville, SC",1 day ago,0,"['On-site', 'Full-time']","['Business Management', 'Customer Relations', 'Customer Service', 'Empathic Design', 'Employee Benefits', 'Interpersonal Skills', 'Operations', 'People Management', 'Relationship Development', 'Sales and Marketing']"
sales,Sales Team,Wireless Zone LLC,"Bedford Hills, NY (On-site)","Bedford Hills, NY",6 applicants,0,"['On-site', 'Full-time']","['Account Management', 'Communication', 'English', 'Marketing', 'Negotiation', 'Sales Management', 'Sales Operations', 'Team Leadership', 'Team Management', 'Teamwork']"
sales,East Valley Sales Representative,Golden Heart Senior Care of Scottsdale,"Tempe, AZ (Hybrid)","Tempe, AZ",1 day ago,"$50,000/yr - $150,000/yr","['$50K/yr - $150K/yr + Bonus, Commission', 'Hybrid', 'Full-time']",[]
sales,Personal Lines Account Manager,Klinger Insurance Group,"Germantown, MD (Hybrid)","Germantown, MD",3 applicants,"$47,000/yr - $50,000/yr (from job description)","['$47K/yr - $50K/yr', 'Hybrid', 'Full-time']","['Agency Management', 'Casualty Insurance', 'Client Relations', 'Customer Service', 'Insurance', 'Insurance Agency Management', 'Multitasking', 'Personal Insurance', 'Problem Solving', 'Property and Casualty Insurance']"
sales,Commercial Real Estate Sales and Leasing Administrator,Citywide Commercial,"Phoenix, AZ (On-site)","Phoenix, AZ",4 applicants,$25/hr - $27/hr,"['$25/hr - $27/hr', 'On-site', 'Full-time']","['10-Key Typing', 'Commercial Property Sales', 'Communication', 'Lease Documentation', 'Legal Document Preparation', 'Real Estate', 'Real Estate Sales', 'Real Estate Transactions', 'Teamwork', 'Typing']"
sales,Dental Lab Field Sales Representative,DentiCoalition,"Boston, MA (On-site)","Boston, MA",1 day ago,"$60,000/yr - $130,000/yr","['$60K/yr - $130K/yr + Commission', 'On-site', 'Full-time']","['Account Management', 'Communication', 'Dental Industry', 'Dentistry', 'Direct Sales', 'Presentation Skills', 'Presentations', 'Sales Operations', 'Sales Presentations', 'Sales Target Management']"
sales,Lead Generator and Sales Specialist,wolkvox,"Weston, FL (On-site)","Weston, FL",1 day ago,"$3,500/month","['$3,500/month', 'On-site', 'Full-time']","['Branding', 'Business-to-Business (B2B)', 'Contact Centers', 'Customer Relationship Management (CRM)', 'Marketing', 'Outreach Services', 'Sales']"
sales,Inside Sales Representative,Xclusive Trading Inc,"Houston, TX (On-site)","Houston, TX",3 days ago,"Up to $40,000/yr","['Up to $40K/yr + Bonus, Commission', 'On-site', 'Full-time']","['Bilingual Communications', 'Communication', 'Customer Service', 'Mobile Technology', 'Negotiation', 'Service Activation', 'Teamwork', 'Technology Trends']"
sales,Sales Business Development - Seniors / new grads - [recruiter post],Recruiter on behalf of client,"Cincinnati, OH (Hybrid)","Cincinnati, OH",1 day ago,"$72,000/yr - $95,000/yr (from job description)","['$72K/yr - $95K/yr', 'Hybrid', 'Full-time']",[]
sales,Sales Director (Senior Living),Wingate Residences on Blackstone Boulevard - PROVIDENCE,"Providence, RI (On-site)","Providence, RI",5 days ago,0,"['On-site', 'Full-time']",[]
sales,Senior Account Manager,Prestonwood Landscape Services,"Dallas, TX (On-site)","Dallas, TX",1 day ago,"$70,000/yr - $75,000/yr","['$70K/yr - $75K/yr + Bonus, Commission', 'On-site', 'Full-time']","['Account Management', 'Business Development', 'Business Relationship Management', 'Business-to-Business (B2B)', 'Communication', 'Negotiation', 'Relationship Building', 'Sales Operations', 'Sales Processes', 'Teamwork']"
sales,Sales Account Executive,Universal Finance Corp.,"Lynnfield, MA (On-site)","Lynnfield, MA",5 days ago,"$45,000/yr - $60,000/yr","['$45K/yr - $60K/yr + Bonus, Commission', 'On-site', 'Full-time']","['Business Intelligence (BI)', 'Business Relationship Management', 'Client Relations', 'Communication', 'Customer Relationship Management (CRM)', 'Management Software', 'Quotas', 'Resource Allocation', 'Sales', 'Sales Processes']"
sales,Outside Sales Representative,Grey Goat Staffing,Greater Phoenix Area (Remote),Greater Phoenix Area,1 day ago,"$70,000/yr - $90,000/yr","['$70K/yr - $90K/yr + Bonus, Commission', 'Remote', 'Full-time']",[]
sales,Private Jet Charter Specialist - Aviation Sales,Global Charter,"Miami, FL (Hybrid)","Miami, FL",2 days ago,0,"['Hybrid', 'Full-time']","['Air Charter', 'Aircraft Sales', 'Aviation', 'Business Development', 'Corporate Aircraft', 'High-Net-Worth Individuals (HNWI)', 'Jets', 'Private Aviation', 'Sales', 'Yacht Charters']"
sales,Sales Account Executive,Lamar Advertising Company,"Wilmington, DE (On-site)","Wilmington, DE",1 day ago,"$66,000/yr - $90,000/yr","['$66K/yr - $90K/yr', 'On-site', 'Full-time', 'Entry level']","['Advertising Sales', 'Billboards', 'Cold Calling', 'Digital Billboards', 'Face-to-Face Sales', 'Murals', 'Personality Assessment', 'Presentations', 'Sales Meetings', 'Sales Target Management']"
sales,Retail Manager,Halfdays,"Denver, CO (On-site)","Denver, CO",1 day ago,"$55,000/yr - $60,000/yr","['$55K/yr - $60K/yr', 'On-site', 'Full-time']","['Interpersonal Skills', 'Inventory Management', 'Organization Skills', 'Product Knowledge', 'Relationship Building', 'Retail Management', 'Retail Operations', 'Sales Growth', 'Store Management', 'Team Leadership']"
sales,Inside Sales Specialist,CareGivers of America,"Boca Raton, FL (On-site)","Boca Raton, FL",1 day ago,0,"['On-site', 'Full-time']","['Care Management', 'Customer Relationship Management (CRM)', 'Customer Satisfaction', 'Geriatric Nursing', 'Geriatrics', 'Inside Sales', 'Sales', 'Sales Operations', 'Sales Processes', 'Telemarketing']"
