search_key,job_name,company_name,job_location,location,post_time,salary,others,skills
sales,Verizon Sales Consultant,Cellular Sales,"Edmond, OK (On-site)","Edmond, OK",0 applicants,"$48,000/yr - $86,000/yr (from job description)","['$48K/yr - $86K/yr', 'On-site', 'Full-time', 'Entry level']","['Cellular Communications', 'Customer Service', 'Interpersonal Skills', 'Leadership', 'Negotiation', 'Retail Sales', 'Sales Consulting', 'Sales Management', 'Wireless Technologies']"
sales,Sales Consultant,Victra - Verizon Authorized Retailer,"Blacksburg, VA (On-site)","Blacksburg, VA",0 applicants,"$58,000/yr","['$58K/yr', 'On-site', 'Full-time', 'Entry level']","['Customer Loyalty', 'Customer Satisfaction', 'Customer Service', 'Merchandising', 'New Hires', 'Retail Sales', 'Sales', 'Sales Consulting', 'Teamwork', 'Training Programs']"
sales,Sales Specialist,"Schleich USA, Inc.","Charlotte, NC (Hybrid)","Charlotte, NC",3 days ago,0,"['Hybrid', 'Full-time']",[]
sales,Verizon Sales Consultant,Cellular Sales,"Fayetteville, AR (On-site)","Fayetteville, AR",0 applicants,"$48,000/yr - $86,000/yr (from job description)","['$48K/yr - $86K/yr', 'On-site', 'Full-time', 'Entry level']","['Cellular Communications', 'Customer Service', 'Interpersonal Skills', 'Leadership', 'Negotiation', 'Retail Sales', 'Sales Consulting', 'Sales Management', 'Wireless Technologies']"
sales,Business Development Representative,Nuage,"Denver, CO (On-site)","Denver, CO",5 days ago,"$45,000/yr","['$45K/yr + Commission', 'On-site', 'Full-time']","['Business Development', 'Cold Calling']"
sales,"Medical Device Sales Internship (1-Year Full-Time Internship)- CHICAGO, ILLINOIS",Lochness Medical Inc.,Greater Chicago Area (On-site),Greater Chicago Area,6 days ago,0,"['On-site', 'Full-time']","['Competitive Analysis', 'Consultative Selling', 'Deal Closure', 'Direct Sales', 'Laptops', 'Market Analysis', 'Orthopedics', 'Sales Processes', 'Sales Strategy', 'Self-confidence']"
sales,"Medical Device Sales Internship (1-Year Full-Time Internship)- SEATTLE, WA",Lochness Medical Inc.,Greater Seattle Area (On-site),Greater Seattle Area,4 days ago,0,"['On-site', 'Full-time']","['Competitive Analysis', 'Consultative Selling', 'Deal Closure', 'Direct Sales', 'Laptops', 'Market Analysis', 'Orthopedics', 'Sales Processes', 'Sales Strategy', 'Self-confidence']"
sales,Sales Account Manager,Express Employment Omaha,"Omaha, NE (On-site)","Omaha, NE",4 days ago,"Starting at $50,000/yr","['Starting at $50K/yr + Commission', 'On-site', 'Full-time']","['Account Management', 'Business Growth', 'Client Relations', 'Client Services', 'Compensation', 'Employee Benefits', 'Interpersonal Skills', 'Outbound Sales', 'Phone Manner', 'Plays', 'Quality Assurance Procedures', 'Relationship Building', 'Relationship Development', 'Sales', 'Skill Development']"
sales,Business Development Representative,International Logistics Solutions,"Miramar, FL (On-site)","Miramar, FL",4 days ago,"$45,000/yr - $50,000/yr","['$45K/yr - $50K/yr', 'On-site', 'Full-time']","['Communication', 'Inbound Marketing', 'Inside Sales', 'Lead Qualification', 'Sales', 'Sales Processes', 'Sales and Marketing', 'Social Influence', 'Teamwork', 'Time Management']"
sales,Commission Sales Associate,GAMER,"Preston, MS (On-site)","Preston, MS",Reposted 3 days ago,0,"['On-site', 'Full-time']","['Basic Math', 'Communication', 'Customer Service', 'Interpersonal Skills', 'Mathematics', 'Negotiation', 'Retail', 'Sales Operations', 'Sales Processes', 'Sales Target Management']"
sales,Junior Account Executive,Level Up Campaigns,"Cincinnati, OH (On-site)","Cincinnati, OH",5 applicants,0,"['On-site', 'Full-time']","['Attention to Detail', 'Business Relationship Management', 'Content Creation', 'Creative Sales', 'Customer Relationship Management (CRM)', 'High Level Of Accuracy', 'Presentations', 'Product Demonstration', 'Sales Processes', 'Sales Strategy']"
sales,Sales Development Representative,Outbound Sales Pro,Greater Boston (Hybrid),Greater Boston,4 days ago,"$30,000/yr - $50,000/yr","['$30K/yr - $50K/yr + Commission', 'Hybrid', 'Full-time']","['Attention to Detail', 'Communication', 'Hands-on Training', 'Interpersonal Skills', 'Objection Handling (Sales)', 'Oral Communication', 'Organization Skills', 'Outbound Sales', 'Sales Development', 'Sales Presentations']"
sales,Entry Level Sales,Essential Impact Marketing,"Fremont, CA (On-site)","Fremont, CA",13 applicants,"Up to $100,000/yr","['Up to $100K/yr', 'On-site', 'Full-time', 'Entry level']","['Customer Service', 'Goal Setting', 'Leadership', 'Marketing', 'Performance Motivation', 'Professional Skills', 'Retail', 'Sales', 'Sales Development', 'Sales and Marketing']"
sales,Hiring Event - Part Time Associate Banker Oklahoma North Market (30 hours),JPMorganChase,"Tulsa, OK","Tulsa, OK",0 applicants,0,['Full-time'],"['Cash Handling', 'Client Relations', 'Communication', 'Critical Thinking', 'Customer Experience', 'Customer Service', 'Debit Cards', 'Deposits', 'Problem Solving', 'Product Knowledge']"
sales,Entry Level Outside Sales position,Career Search International,"San Diego, CA (Hybrid)","San Diego, CA",5 days ago,"$100,000/yr","['$100K/yr', 'Hybrid', 'Full-time', 'Entry level']","['Athletics', 'Business', 'Customer Service', 'Incentives', 'Lead Qualification', 'Market Share', 'Outside Sales', 'Retirement', 'Sales', 'Training']"
sales,Salesperson - Work From Home - Urgent Openings! (Average $75k-$300k),M3 Life Group,United States (Remote),United States,63 applicants,"$150,000/yr - $200,000/yr","['$150K/yr - $200K/yr', 'Remote', 'Full-time']","['Business Development', 'Coaching', 'Cold Calling', 'Direct Sales', 'Entrepreneurship', 'Financial Services', 'Leadership', 'Life & Health Insurance Licenses', 'Sales', 'Tenacious Work Ethic']"
sales,Sales Consultant,Victra - Verizon Authorized Retailer,"Blacksburg, VA (On-site)","Blacksburg, VA",0 applicants,"$58,000/yr","['$58K/yr', 'On-site', 'Full-time', 'Entry level']","['Customer Loyalty', 'Customer Satisfaction', 'Customer Service', 'Merchandising', 'New Hires', 'Retail Sales', 'Sales', 'Sales Consulting', 'Teamwork', 'Training Programs']"
sales,"Associate, Global Product Solutions",Google,"Los Angeles, CA (On-site)","Los Angeles, CA",1 day ago,"$93,000/yr - $136,000/yr (from job description)","['$93K/yr - $136K/yr', 'On-site', 'Full-time']","['Advertising Sales', 'Business Requirements', 'Communication', 'Digital Advertising Sales', 'Marketing Analytics', 'Online Advertising', 'Oral Communication', 'Product Adoption', 'Product Marketing', 'Project Leadership']"
sales,Salesperson-work from home-urgent openings! (average $75K-$300K),Hammrich Life Solutions,United States (Remote),United States,19 applicants,"$150,000/yr - $250,000/yr","['$150K/yr - $250K/yr', 'Remote', 'Full-time', 'Entry level']","['Agency Development', 'Business Development', 'Cold Calling', 'Financial Goals', 'Health Insurance', 'Leadership', 'Life Insurance', 'Sales', 'Sales Processes']"
sales,Entry Level: Marketing & Sales,Highline Company,Denver Metropolitan Area (On-site),Denver Metropolitan Area,5 days ago,"$40,000/yr - $60,000/yr","['$40K/yr - $60K/yr', 'On-site', 'Full-time']","['Account Management', 'Business Development', 'Business-to-Business (B2B)', 'Communication', 'Customer Relationship Management (CRM)', 'Direct Marketing', 'Direct Sales', 'Sales Operations', 'Sales Processes', 'Sales and Marketing']"
sales,Sales Representative,Clemson University,"Clemson, SC (On-site)","Clemson, SC",1 applicant,0,"['$32.7K/yr - $42.8K/yr', 'On-site', 'Full-time', 'Mid-Senior level']","['Budgetary Responsibilities', 'Closure', 'Customer Satisfaction', 'Directives', 'Emergency Situations', 'Inventory Control', 'Retail Management', 'Retail Sales', 'Sales Processes', 'Stationery']"
sales,Full Time Retail Associate Manhattan,Sun Tan City,"Manhattan, KS (On-site)","Manhattan, KS",1 day ago,0,"['On-site', 'Full-time', 'Entry level']","['Computer Literacy', 'Customer Satisfaction', 'Customer Service', 'Interpersonal Skills', 'Inventory Management', 'Phone Etiquette', 'Problem Solving', 'Sales', 'Skilled Multi-tasker', 'Teamwork']"
sales,Business Development Representative,Nuage,"Denver, CO (On-site)","Denver, CO",5 days ago,"$45,000/yr","['$45K/yr + Commission', 'On-site', 'Full-time']","['Business Development', 'Cold Calling']"
sales,"Medical Device Sales Internship (1-Year Full-Time Internship)- SEATTLE, WA",Lochness Medical Inc.,Greater Seattle Area (On-site),Greater Seattle Area,4 days ago,0,"['On-site', 'Full-time']","['Competitive Analysis', 'Consultative Selling', 'Deal Closure', 'Direct Sales', 'Laptops', 'Market Analysis', 'Orthopedics', 'Sales Processes', 'Sales Strategy', 'Self-confidence']"
sales,Medical Sales Representative,Pursuit,United States (Remote),United States,4 days ago,0,"['Remote', 'Full-time', 'Mid-Senior level']","['Clinical Toxicology', 'Infectious Diseases', 'Laboratory Information Management System (LIMS)', 'Laboratory Skills', 'Medical Devices', 'Polymerase Chain Reaction (PCR)', 'Sales', 'Testing Services', 'Toxicology']"
sales,Salesperson - Work from Home,MITRU & PARTNERS,United States (Remote),United States,3 days ago,"$55,000/yr - $155,000/yr","['$55K/yr - $155K/yr', 'Remote', 'Full-time', 'Executive']","['Coaching', 'Communication', 'Entrepreneurship', 'Finance', 'Leadership', 'Sales', 'Team Building', 'Teamwork']"
sales,Retail Sales Associate (Flex Worker ),Best Buy,"Tallahassee, FL (On-site)","Tallahassee, FL",5 applicants,0,"['On-site', 'Part-time']","['Computer Literacy', 'Customer Satisfaction', 'Interpersonal Communication', 'Microsoft Outlook', 'Organization Skills', 'Problem Solving', 'Retail Sales', 'Sales', 'Sales Processes', 'Teamwork']"
sales,Bookseller - PT,"Barnes & Noble, Inc.","Fayetteville, North Carolina Metropolitan Area (On-site)","Fayetteville, North Carolina Metropolitan Area",0 applicants,0,"['On-site', 'Part-time', 'Entry level']","['Bending', 'Bookselling', 'Coaching', 'Commerciality', 'Communication', 'Localization', 'Payroll Administration', 'Presentations', 'Sales', 'Theatre']"
sales,Retail Sales Associate,Best Buy,"Sacramento, CA (On-site)","Sacramento, CA",1 day ago,0,"['On-site', 'Part-time']","['Computer Literacy', 'Microsoft Outlook', 'Retail Sales', 'Sales', 'Teamwork']"
sales,Entry Level Sales Associate - Immediate Hire,Synergy Manhattan,"New York, New York, United States (On-site)","New York, New York, United States",1 applicant,0,"['On-site', 'Full-time', 'Entry level']","['Account Management', 'Active Listening', 'Cold Calling', 'Communication', 'Digital Sales', 'Direct Sales', 'Negotiation', 'Relationship Building', 'Sales', 'Solution-oriented']"
sales,"Analyst, Retail Strategy",Warner Bros. Discovery,"Burbank, CA (On-site)","Burbank, CA",5 days ago,"$54,600/yr - $101,400/yr (from job description)","['$54.6K/yr - $101.4K/yr', 'On-site', 'Full-time', 'Entry level']","['Analytical Skills', 'Attention to Detail', 'Business Process Improvement', 'Communication', 'Computer Literacy', 'Organization Skills', 'Problem Solving', 'Product Compliance', 'Sales Analysis', 'Time Constraints']"
sales,Verizon Sales Consultant,Cellular Sales,"Edmond, OK (On-site)","Edmond, OK",0 applicants,"$48,000/yr - $86,000/yr (from job description)","['$48K/yr - $86K/yr', 'On-site', 'Full-time', 'Entry level']","['Cellular Communications', 'Customer Service', 'Interpersonal Skills', 'Leadership', 'Negotiation', 'Retail Sales', 'Sales Consulting', 'Sales Management', 'Wireless Technologies']"
sales,Verizon Sales Consultant,Cellular Sales,"Little Rock, AR (On-site)","Little Rock, AR",0 applicants,"$48,000/yr - $86,000/yr (from job description)","['$48K/yr - $86K/yr', 'On-site', 'Full-time', 'Entry level']","['Cellular Communications', 'Customer Service', 'Interpersonal Skills', 'Leadership', 'Negotiation', 'Retail Sales', 'Sales Consulting', 'Sales Management', 'Wireless Technologies']"
sales,Verizon Sales Consultant,Cellular Sales,"Christiansburg, VA (On-site)","Christiansburg, VA",0 applicants,0,"['$56K/yr - $111K/yr', 'On-site', 'Full-time', 'Entry level']","['Cellular Communications', 'Customer Service', 'Interpersonal Communication', 'Interpersonal Skills', 'Leadership', 'Negotiation', 'Retail Sales', 'Sales Consulting', 'Sales Management', 'Wireless Technologies']"
sales,Entry Level Salesperson - REMOTE! No experience required! 75k-150k + HEALTH BENEFITS,Allen CW Group,United States (Remote),United States,6 days ago,"$75,000/yr - $150,000/yr","['$75K/yr - $150K/yr', 'Remote', 'Full-time', 'Entry level']","['Customer Service', 'Financial Services', 'Group Work', 'Marketing Operations', 'Nursing', 'Pharmaceutical Sales', 'Presentation Skills', 'Sales', 'Strategic Planning', 'Teaching']"
sales,Verizon Sales Consultant,Cellular Sales,"Chickasha, OK (On-site)","Chickasha, OK",0 applicants,"$48,000/yr - $86,000/yr (from job description)","['$48K/yr - $86K/yr', 'On-site', 'Full-time', 'Entry level']","['Cellular Communications', 'Computer Literacy', 'Customer Service', 'Interpersonal Skills', 'Leadership', 'Negotiation', 'Retail Sales', 'Sales Consulting', 'Sales Management', 'Wireless Technologies']"
sales,Entry Level Management Remote,HMG Careers,"Compton, CA (Remote)","Compton, CA",6 days ago,"$69,000/yr - $128,000/yr","['$69K/yr - $128K/yr', 'Remote', 'Full-time', 'Entry level']","['Business Management', 'Communication', 'Computer Literacy', 'English', 'LLQP', 'Marketing', 'Negotiation', 'Public Relations', 'Team Leadership', 'Teamwork']"
sales,Sales Development Representative,Abnormal Security,United States (Remote),United States,1 day ago,"$51,000/yr (from job description)","['$51K/yr', 'Remote', 'Full-time', 'Entry level']","['Cold Calling', 'Communication', 'New Business Opportunities', 'Oral Communication', 'Presentations', 'Professional Communication', 'Sales Development', 'Sales Processes', 'Software Defined Radio', 'Sustainability Disclosure Requirement (SDR)']"
sales,Entry Level Marketing and Sales Representative,Kismet Premier,"Boston, MA (On-site)","Boston, MA",5 days ago,"Up to $60,000/yr","['Up to $60K/yr + Bonus, Commission', 'On-site', 'Full-time', 'Entry level']","['Business Development', 'Business Strategy', 'Customer Service', 'Leadership', 'Management', 'Marketing', 'Marketing Strategy', 'Sales', 'Sales Management', 'Sales and Marketing']"
sales,Sales Representative Entry Level,Bellewood Acquisitions,"Jacksonville, FL (On-site)","Jacksonville, FL",5 days ago,0,"['On-site', 'Full-time']","['Account Management', 'Communication', 'Negotiation', 'Real Estate', 'Retail', 'Sales', 'Sales Management', 'Team Leadership', 'Teamwork', 'Time Management']"
sales,Retail Sales Associate,New Balance,"Washington, DC (On-site)","Washington, DC",5 applicants,$17/hr - $22.88/hr (from job description),"['$17/hr - $22.88/hr', 'On-site', 'Part-time', 'Entry level']","['Basic Math', 'Customer Contact', 'Customer Service', 'Mathematics', 'Oral Communication', 'Product Knowledge', 'Retail Sales', 'Safety Regulations', 'Stairs (Construction)', 'Upselling']"
sales,Sales Associate- Entry Level,K2 Staffing DFW,"Boston, MA (On-site)","Boston, MA",5 days ago,"$40,000/yr - $60,000/yr","['$40K/yr - $60K/yr', 'On-site', 'Full-time', 'Entry level']","['Cashiering', 'Communication', 'Customer Service', 'Hospitality Industry', 'Marketing', 'Retail', 'Sales', 'Sports', 'Team Leadership']"
sales,Retail Warehouse Associate,Best Buy,"San Jose, CA (On-site)","San Jose, CA",1 day ago,0,"['On-site', 'Part-time']","['Computer Literacy', 'Interpersonal Skills', 'Phone Etiquette', 'Store Management', 'Teamwork']"
sales,Sales Manager Remote,HMG Careers,"Indio, CA (Remote)","Indio, CA",5 days ago,"$69,000/yr - $128,000/yr","['$69K/yr - $128K/yr', 'Remote', 'Full-time', 'Entry level']","['Account Management', 'Communication', 'Computer Literacy', 'Direct Sales', 'LLQP', 'Negotiation', 'Sales Operations', 'Sales Processes', 'Team Leadership', 'Team Management']"
sales,Retail Sales Associate,Verizon,"Harrisonburg, VA (On-site)","Harrisonburg, VA",0 applicants,"$49,000/yr - $59,000/yr (from job description)","['$49K/yr - $59K/yr', 'On-site', 'Full-time', 'Entry level']","['Communication', 'Computer Literacy', 'Customer Experience', 'Customer Satisfaction', 'Customer Service', 'Interpersonal Communication', 'Merchandising', 'Recognition Programs', 'Retail Sales', 'Sales Processes']"
sales,Remote Sales Manager,HMG Careers,"Indio, CA (Remote)","Indio, CA",5 days ago,"$69,000/yr (from job description)","['$69K/yr', 'Remote', 'Full-time']","['Account Management', 'Business Planning', 'Communication', 'Computer Literacy', 'Direct Sales', 'LLQP', 'Sales Operations', 'Sales Processes', 'Team Leadership', 'Team Management']"
sales,Sales Development Representative (Recent College Graduates),Varonis,"Manhattan, NY (On-site)","Manhattan, NY",5 days ago,"$50,000/yr - $52,000/yr","['$50K/yr - $52K/yr + Commission', 'On-site', 'Full-time', 'Entry level']","['Cold Calling', 'Negotiation', 'Oral Communication', 'Personal Drive', 'Phone Etiquette', 'Sales', 'Written Communication']"
sales,Entry Level Sales (Average $75K -$300K Annually),The Moore Agency Life,United States (Remote),United States,15 applicants,"$75,000/yr - $300,000/yr","['$75K/yr - $300K/yr', 'Remote', 'Full-time', 'Entry level']","['Communication', 'Entrepreneurship', 'Helping People', 'Insurance', 'Insurance Brokerage', 'Interpersonal Skills', 'Leadership', 'Leadership Development', 'Luxury', 'Team Culture']"
sales,Part Time Retail Sales Consultant DEL MAR HIGHLANDS,AT&T,"San Diego, CA","San Diego, CA",0 applicants,$20.04/hr - $21.91/hr (from job description),"['$20.04/hr - $21.91/hr', 'Full-time']","['Consultative Selling', 'Customer Experience', 'Customer Satisfaction', 'Interpersonal Skills', 'Negotiation', 'Problem Solving', 'Retail Sales', 'Sales Consulting', 'Sales Processes', 'Teamwork']"
sales,Bookseller - Temporary,"Barnes & Noble, Inc.","Pittsfield, MA (On-site)","Pittsfield, MA",0 applicants,0,"['On-site', 'Temporary', 'Entry level']","['Bending', 'Bookselling', 'Coaching', 'Commerciality', 'Communication', 'Localization', 'Payroll Administration', 'Presentations', 'Sales', 'Theatre']"
sales,Verizon Sales Consultant,Cellular Sales,"Edmond, OK (On-site)","Edmond, OK",0 applicants,"$48,000/yr - $86,000/yr (from job description)","['$48K/yr - $86K/yr', 'On-site', 'Full-time', 'Entry level']","['Cellular Communications', 'Computer Literacy', 'Customer Service', 'Interpersonal Skills', 'Leadership', 'Negotiation', 'Retail Sales', 'Sales Consulting', 'Sales Management', 'Wireless Technologies']"
sales,Verizon Sales Consultant,Cellular Sales,"Tulsa, OK (On-site)","Tulsa, OK",0 applicants,"$48,000/yr - $86,000/yr (from job description)","['$48K/yr - $86K/yr', 'On-site', 'Full-time', 'Entry level']","['Cellular Communications', 'Computer Literacy', 'Customer Service', 'Interpersonal Skills', 'Leadership', 'Negotiation', 'Retail Sales', 'Sales Consulting', 'Sales Management', 'Wireless Technologies']"
sales,Medical Sales Representative,"Medical Sales- Bioscience-$140k base, $225k total","Charlotte, NC (On-site)","Charlotte, NC",5 days ago,"$130,000/yr - $140,000/yr","['$130K/yr - $140K/yr + Bonus, Stock options, Commission', 'On-site', 'Full-time', 'Mid-Senior level']",[]
sales,Remote Sales Representative,HMG Careers,"New York, NY (Remote)","New York, NY",4 days ago,"$69,000/yr - $128,000/yr","['$69K/yr - $128K/yr', 'Remote', 'Full-time', 'Entry level']","['Account Management', 'Communication', 'Computer Literacy', 'Customer Service', 'Interpersonal Skills', 'LLQP', 'Negotiation', 'Retail', 'Sales Management', 'Teamwork']"
sales,Sales Representative Remote,HMG Careers,"Ithaca, NY (Remote)","Ithaca, NY",4 days ago,"$69,000/yr - $128,000/yr","['$69K/yr - $128K/yr', 'Remote', 'Full-time', 'Entry level']","['Account Management', 'Communication', 'Computer Literacy', 'Customer Service', 'Interpersonal Skills', 'LLQP', 'Negotiation', 'Retail', 'Sales Management', 'Teamwork']"
sales,Verizon Sales Consultant,Cellular Sales,"Tulsa, OK (On-site)","Tulsa, OK",0 applicants,"$48,000/yr - $86,000/yr (from job description)","['$48K/yr - $86K/yr', 'On-site', 'Full-time', 'Entry level']","['Cellular Communications', 'Computer Literacy', 'Customer Service', 'Interpersonal Skills', 'Leadership', 'Negotiation', 'Retail Sales', 'Sales Consulting', 'Sales Management', 'Wireless Technologies']"
