search_key,job_name,company_name,job_location,location,post_time,salary,others,skills
risk analyst,Risk Management Analyst,"Landmark Properties, Inc.","Atlanta, GA (On-site)","Atlanta, GA",2 days ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'Microsoft Excel', 'Microsoft PowerPoint', 'Attention to Detail', 'Binders', 'Communication', 'Handle Multiple Projects', 'Problem Solving', 'Risk Analysis', 'Vendor Contracts', 'Data Analysis', 'Leadership', 'Microsoft Office', 'Python (Programming Language)', 'R (Programming Language)', 'SQL']"
risk analyst,Investment Copy Analyst,Marcus & Millichap,"Austin, TX (Hybrid)","Austin, TX",1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Economics', 'Attention to Detail', 'Due Diligence', 'Financial Analysis', 'Generative AI', 'Market Analysis', 'Market Research', 'Presentations', 'Quantitative Analytics', 'Real Estate', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Communication', 'Problem Solving', 'Teamwork']"
risk analyst,Treasury and Risk Insurance Analyst,Clarience Technologies,"Southfield, MI (On-site)","Southfield, MI",2 days ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Insurance Risk', 'Treasury Management', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Python (Programming Language)', 'Communication', 'Financial Analysis', 'SQL']"
risk analyst,Quantitative Risk Analyst Intern,USAA,"San Antonio, TX (On-site)","San Antonio, TX",Reposted 2 weeks ago,$23/hr - $34/hr (from job description),"['$23/hr - $34/hr', 'On-site\nMatches your job preferences, workplace type is On-site.', 'Internship\nMatches your job preferences, job type is Internship.', 'Internship']","['Communication', 'Compliance Procedures', 'Mathematics', 'Model Validation', 'Modeling', 'Presentations', 'Problem Solving', 'Quantitative Analytics', 'Quantitative Risk', 'Statistical Analysis', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Machine Learning', 'R (Programming Language)', 'SQL']"
risk analyst,"Risk Intelligence Analyst , Payment Risk Assessment and Intelligence Team",Amazon,"Seattle, WA","Seattle, WA",Reposted 1 week ago,"$66,800/yr - $142,800/yr (from job description)","['$66.8K/yr - $142.8K/yr', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Communication', 'Compliance Program Management', 'Critical Thinking', 'Geospatial Intelligence', 'HUMINT', 'Mitigation Strategies', 'Oral Communication', 'Requirements Analysis', 'SQL', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Problem Solving', 'Tableau']"
risk analyst,Risk Analyst I - Credit Risk,Credit One Bank,"Las Vegas, NV","Las Vegas, NV",Reposted 6 days ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Python (Programming Language)', 'Credit Cards', 'Credit Risk Management', 'Credit Scoring', 'Finance', 'Quantitative Finance', 'Risk Analysis', 'SAS (Software)', 'SQL', 'Self-confidence', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Communication', 'Machine Learning', 'R (Programming Language)', 'Tableau']"
risk analyst,Intern - Commercial Analyst,GM Financial,"Irving, TX (Hybrid)","Irving, TX",2 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Internship\nMatches your job preferences, job type is Internship.', 'Internship']","['Analytical Skills', 'Ad Hoc Reporting', 'Analytics', 'Business Analytics', 'Communication', 'Communication Training', 'Data Analytics', 'Oral Communication', 'Presentations', 'Problem Solving', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Python (Programming Language)', 'Project Management', 'SQL', 'Tableau']"
risk analyst,Financial Analyst,Branch,"Austin, TX","Austin, TX",Reposted 1 week ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Analytical Skills', 'Google Sheets', 'Communication', 'Financial Analysis', 'Financial Concepts', 'Financial Modeling', 'Financial Statements', 'Problem Solving', 'Quantitative Analytics', 'Quantitative Finance', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'SQL']"
risk analyst,"AVP, Quantitative Market Risk Analyst (Hybrid)",Citi,"Irving, TX (Hybrid)","Irving, TX",1 week ago,"$96,400/yr - $144,600/yr (from job description)","['$96.4K/yr - $144.6K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Techniques', 'Calibration', 'Communication Training', 'Counterparty Risk', 'IMA', 'Market Risk', 'Mathematics', 'Oral Communication', 'PySpark', 'Software Development Tools', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Machine Learning', 'R (Programming Language)', 'SQL', 'Tableau']"
risk analyst,Risk Analyst Lead,Entergy,Tyler-Jacksonville Area (Hybrid),Tyler-Jacksonville Area,Reposted 2 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Application Security', 'External Audits', 'IT Risk Management', 'Interpersonal Skills', 'Risk Assessment', 'Security Testing', 'Storms', 'Supplier Risk Management', 'System Safety', 'Technical Documentation', 'Analytical Skills', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Agile Methodologies', 'Communication', 'Problem Solving', 'Project Management', 'Risk Management', 'SQL']"
risk analyst,Data Risk Analyst,Motion Recruitment,"New York, NY (Hybrid)","New York, NY",1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract', 'Mid-Senior level']","['Analytical Skills', 'Microsoft Excel', 'Attention to Detail', 'Business Analysis', 'Business Requirements', 'Communication', 'Financial Services', 'Problem Solving', 'Risk Analysis', 'Written Communication', 'Data Analysis', 'Python (Programming Language)', 'Amazon Web Services (AWS)', 'Extract, Transform, Load (ETL)', 'Microsoft Power BI', 'MySQL', 'R (Programming Language)', 'SQL', 'Tableau']"
risk analyst,Market Risk Analyst,JERA Americas,"Houston, TX (Hybrid)","Houston, TX",Reposted 2 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Visual Basic for Applications (VBA)', 'Communication', 'Data Manipulation', 'Energy Markets', 'Metrics Analysis', 'Power Generation', 'Risk Analysis', 'Stress Testing', 'Valuation', 'Value-at-Risk (VAR) Calculations', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Financial Analysis', 'R (Programming Language)', 'SQL']"
risk analyst,MAPS Risk Analyst (Chicago),Experis,"Chicago, IL (Hybrid)","Chicago, IL",2 weeks ago,$60/hr - $65/hr (from job description),"['$60/hr - $65/hr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract', 'Entry level']","['Analytical Skills', 'Visual Basic for Applications (VBA)', 'Communication', 'Credit Risk Management', 'FICC', 'Grid Computing', 'Presentations', 'Problem Solving', 'Restoration', 'Risk Analysis', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Customer Service', 'SQL']"
risk analyst,Investment Analyst,Kestra Financial,"Austin, TX (Hybrid)","Austin, TX",1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Analytical Skills', 'Economics', 'Microsoft Excel', 'Attention to Detail', 'Chartered Financial Analyst', 'Communication', 'Due Diligence', 'Financial Modeling', 'Presentations', 'Teamwork', 'Leadership', 'Microsoft Office', 'Microsoft PowerPoint', 'Python (Programming Language)', 'Financial Analysis']"
risk analyst,Risk Reporting Analyst,JPMorganChase,"Newark, DE","Newark, DE",2 weeks ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.']","['Ad Hoc Analysis', 'Asset and Liability Management (ALM)', 'Balance Sheet Review', 'Balance Sheets', 'Data Integrity', 'Financial Operations', 'Key Performance Indicators', 'Liquidity', 'Liquidity Management', 'Risk Reporting', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'R (Programming Language)', 'SQL', 'Tableau']"
risk analyst,Technology Risk Analyst,Coinbase,"New York, NY","New York, NY",Reposted 2 days ago,"$162,350/yr - $191,000/yr (from job description)","['$162.4K/yr - $191K/yr', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Communication', 'Organization Skills', 'Problem Solving', 'Project Management', 'Project Plans', 'Regulations', 'Risk Analysis', 'Risk Management', 'Technology Governance', 'Technology Risk', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Python (Programming Language)', 'SQL', 'Teamwork']"
risk analyst,Risk Analyst,Lockton,"Los Angeles, CA (On-site)","Los Angeles, CA",Reposted 6 days ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Accounting Standards', 'Attention to Detail', 'Communication', 'Confidentiality', 'Finance', 'Financial Statements', 'Presentation Skills', 'Presentations', 'Quantitative Finance', 'Statistical Analysis', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Financial Analysis', 'Problem Solving', 'R (Programming Language)', 'SQL']"
risk analyst,Risk Quantitative Analyst II (Market Risk),Regions Bank,"Atlanta, GA","Atlanta, GA",Reposted 1 week ago,"$67,518.80/yr - $106,820/yr (from job description)","['$67.5K/yr - $106.8K/yr', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Econometrics', 'Query Languages', 'Visual Basic for Applications (VBA)', 'Finance', 'Market Risk', 'Mathematics', 'Portfolio Assessment', 'Quantitative Analytics', 'Quantitative Finance', 'Statistical Analysis', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Financial Analysis', 'Machine Learning', 'R (Programming Language)', 'SQL', 'Tableau']"
risk analyst,"Analyst II, Credit Risk (International Markets)",Affirm,"Dallas, TX (Remote)","Dallas, TX",2 days ago,"$109,000/yr - $159,000/yr (from job description)","['$109K/yr - $159K/yr', 'Remote\nMatches your job preferences, workplace type is Remote.', 'Internship\nMatches your job preferences, job type is Internship.', 'Associate']","['Analytical Skills', 'Communication', 'Credit', 'Credit Risk Management', 'Credit Underwriting', 'Data Analytics', 'Finance', 'Grit', 'Purchasing Power', 'Underwriting', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Microsoft Word', 'Customer Service', 'Time Management']"
risk analyst,Compliance & Risk Analyst,Meeder Investment Management,"Dublin, OH (Hybrid)","Dublin, OH",1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Charles River IMS', 'Client Requirements', 'Communication', 'Creative Coding', 'Daily Reports', 'Internal Controls', 'Investment Strategies', 'Quantitative Analytics', 'Regulatory Requirements', 'Risk Assessment', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft PowerPoint', 'Finance', 'Financial Analysis', 'Management', 'Project Management']"
risk analyst,Financial Analyst,Zolon Tech Inc.,"Austin, TX (On-site)","Austin, TX",2 days ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Contract', 'Associate']","['Account Reconciliation', 'Accounts Receivable (AR)', 'Ad Hoc Reporting', 'Business Reporting', 'Corporate Accounting', 'Credit Management', 'Financial Institutions', 'Financial Risk Management', 'Marketing', 'Quality Engineering', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft PowerPoint', 'Python (Programming Language)', 'Communication', 'Financial Analysis', 'Financial Modeling', 'SQL', 'Tableau']"
risk analyst,Financial Analyst,Mindlance,"Austin, TX (Hybrid)","Austin, TX",2 days ago,$40/hr - $44/hr,"['$40/hr - $44/hr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract', 'Mid-Senior level']","['Analytical Skills', 'Ad Hoc Reporting', 'Credit Analysis', 'Credit Management', 'Customer Relationship Management (CRM)', 'Financial Analysis', 'Financial Data', 'Portfolio Management', 'Quantitative Analytics', 'Service-Level Agreements (SLA)', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Problem Solving', 'Project Management', 'SQL']"
risk analyst,Fuel Pricing Analyst,7-Eleven,"Irving, TX (Hybrid)","Irving, TX",3 days ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Fuel', 'Tableau', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Problem Solving', 'SQL']"
risk analyst,Operational Risk Analyst,Janus Henderson Investors,"Denver, CO (On-site)","Denver, CO",2 weeks ago,"$50,000/yr - $60,000/yr (from job description)","['$50K/yr - $60K/yr', 'On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Analytical Skills', 'Attention to Detail', 'Communication', 'Governance, Risk Management, and Compliance (GRC)', 'Operational Risk Management', 'Problem Solving', 'Risk Analysis', 'Risk Control Self Assessment (RCSA)', 'Training', 'Transfer Agency', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Python (Programming Language)', 'R (Programming Language)', 'SQL', 'Tableau']"
risk analyst,Investment Risk Analyst - Equities,Franklin Templeton,"Baltimore, MD (Hybrid)","Baltimore, MD",Reposted 2 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Data Visualization', 'Equities', 'Microsoft Power BI', 'SQL', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Financial Analysis', 'Financial Modeling']"
risk analyst,Risk Control Analyst (Gas),TotalEnergies,"Houston, TX (On-site)","Houston, TX",2 weeks ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'Communication', 'Data Reconciliation', 'Interpersonal Communication', 'Interpersonal Skills', 'Management Control', 'Middle Office Operations', 'Problem Solving', 'System Testing', 'Trading Systems', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'SQL', 'Teamwork']"
risk analyst,Third Party Risk Analyst,Macquarie Group,"Philadelphia, PA (Hybrid)","Philadelphia, PA",Reposted 1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Analytical Skills', 'English', 'Visual Basic for Applications (VBA)', 'Attention to Detail', 'Credit Risk Management', 'Finance', 'Problem Solving', 'Regulatory Standards', 'Risk Analysis', 'Supplier Relationship Management', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Python (Programming Language)', 'Communication', 'Teamwork']"
risk analyst,"AWM, Marcus, Risk Governance, Analyst, Dallas (Richardson)",Goldman Sachs,"Richardson, TX","Richardson, TX",Reposted 6 days ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Pivot Tables', 'Business Continuity', 'Business Continuity Planning', 'Business Impact Analysis', 'Business Process', 'Change Impact Analysis', 'Executive Reporting', 'Key Performance Indicators', 'Operational Risk Management', 'Statistical Analysis', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Project Management', 'SQL', 'Tableau']"
risk analyst,MAPS Finance Risk Analyst,"Pyramid Consulting, Inc","Chicago, IL (Hybrid)","Chicago, IL",1 week ago,$60/hr - $70/hr,"['$60/hr - $70/hr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Contract']","['Grid Computing', 'Incident Management', 'Operation Monitoring', 'Problem Management', 'Shell Scripting', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Problem Solving', 'R (Programming Language)', 'SQL', 'Tableau']"
risk analyst,Credit Analyst II - Energy,Fifth Third Bank,"Houston, TX (On-site)","Houston, TX",1 day ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Commercial Banking', 'Compliance Reporting', 'Covenant Compliance', 'Credit Information', 'Identifying Issues', 'Loan Covenants', 'Portfolio Analysis', 'Portfolio Management', 'Risk Analysis', 'Underwriting', 'Analytical Skills', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Finance', 'Financial Analysis', 'Financial Modeling', 'Problem Solving']"
risk analyst,Credit Risk Analyst- Boston,Western Alliance Bank,"Boston, MA","Boston, MA",Reposted 2 weeks ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Mid-Senior level']","['Accounting Standards', 'Basic Accounting', 'Credit Monitoring', 'Credit Risk Management', 'Financial Analysis', 'Financial Statement Analysis', 'Interpersonal Communication', 'Loan Officers', 'Risk Management', 'Statement Analysis', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Problem Solving', 'SQL']"
risk analyst,Analyst I - Asset Liability Management,GM Financial,"Fort Worth, TX (Hybrid)","Fort Worth, TX",1 week ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Economics', 'Asset and Liability Management (ALM)', 'Balance Sheet Review', 'Balance Sheets', 'Communication', 'Finance', 'IT Asset Management', 'Liquidity Risk Management', 'Quantitative Analytics', 'Written Communication', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Financial Analysis', 'Problem Solving', 'SQL']"
risk analyst,IT Risk and Compliance Analyst,Robert Half,"Richmond, VA (On-site)","Richmond, VA",50 potential applicants,$49.88/hr - $57.75/hr,"['$49.88/hr - $57.75/hr', 'On-site\nMatches your job preferences, workplace type is On-site.', 'Contract', 'Entry level']","['ADP Payroll', 'Anti-Money Laundering', 'Archer', 'Business Continuity', 'Business Impact Analysis', 'Change Impact Analysis', 'Complaint Management', 'Concur', 'Enterprise Risk', 'Enterprise Risk Management', 'Analytical Skills', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Customer Service', 'Problem Solving', 'Project Management', 'Risk Management']"
risk analyst,Junior Financial Analyst,Weber Shandwick,"Dallas, TX","Dallas, TX",Reposted 1 week ago,0,"['Contract', 'Entry level']","['Pivot Tables', 'Account Reconciliation', 'Attention to Detail', 'Budgeting', 'Communication', 'Financial Analysis', 'Financial Statements', 'Mathematics', 'Oracle Work in Process', 'Reporting Requirements', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Microsoft PowerPoint', 'Python (Programming Language)', 'Problem Solving']"
risk analyst,Risk Analyst,Green Plains Inc.,Omaha Metropolitan Area (On-site),Omaha Metropolitan Area,Reposted 1 week ago,0,"['On-site\nMatches your job preferences, workplace type is On-site.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Analytical Skills', 'Economics', 'Attention to Detail', 'Build Strong Relationships', 'Communication', 'Interpersonal Communication', 'Market Intelligence', 'Risk Analysis', 'Risk Analytics', 'Risk Metrics', 'Data Analysis', 'Microsoft Excel', 'Python (Programming Language)', 'Machine Learning', 'Problem Solving', 'R (Programming Language)', 'SQL', 'Tableau']"
risk analyst,Risk Analyst,PSECU,"Harrisburg, PA","Harrisburg, PA",3 days ago,0,"['Full-time\nMatches your job preferences, job type is Full-time.', 'Entry level']","['Analytical Skills', 'Visual Basic for Applications (VBA)', 'Credit Risk Management', 'Data Analytics', 'Finance', 'Financial Risk Management', 'Problem Solving', 'Requirements Management', 'Risk Analysis', 'Risk Management', 'Data Analysis', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Financial Analysis', 'R (Programming Language)', 'SQL']"
risk analyst,Business Risk Senior Analyst - C12,Citi,"Tampa, FL (Hybrid)","Tampa, FL",Reposted 2 weeks ago,"$87,280/yr - $130,920/yr (from job description)","['$87.3K/yr - $130.9K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Business Control', 'Business Risk', 'Communication', 'Diplomacy', 'Internal Audits', 'Office Operations', 'Performance Metrics', 'Regulations', 'Risk Analysis', 'Strategic Initiatives', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Customer Service', 'Problem Solving', 'Project Management', 'SQL']"
risk analyst,Senior Risk Analyst,Brown & Brown,"Atlanta, GA (Hybrid)","Atlanta, GA",3 weeks ago,0,"['Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.', 'Associate']","['Commercial Insurance', 'Insurance', 'Insurance Policies', 'Analytical Skills', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'Communication', 'Customer Service', 'Financial Analysis', 'Problem Solving']"
risk analyst,Risk Analyst - AVP C12,Citi,"Tampa, FL (Hybrid)","Tampa, FL",Reposted 1 week ago,"$87,280/yr - $130,920/yr (from job description)","['$87.3K/yr - $130.9K/yr', 'Hybrid\nMatches your job preferences, workplace type is Hybrid.', 'Full-time\nMatches your job preferences, job type is Full-time.']","['Analytical Skills', 'Acceptance Testing', 'Communication', 'Counterparty Risk', 'Credit Risk Management', 'Market Risk', 'Problem Solving', 'Risk Analysis', 'Risk Analytics', 'Sensitivity Analysis', 'Data Analysis', 'Leadership', 'Microsoft Excel', 'Microsoft Office', 'Python (Programming Language)', 'SQL', 'Tableau']"
